code,title,class_kind,parent,module
XM17P1,Echothiophate,category,,MMS
XM09W6,Edoxudine,category,,MMS
XM8PJ6,Eucatropine,category,,MMS
XM45L3,Fluorphenylalanine,category,,MMS
XM1783,Herplex,category,,MMS
XM9EN3,Hydroxyamphetamine,category,,MMS
XM9E72,Hypromellose,category,,MMS
XM0PE3,Lachesine,category,,MMS
XM8098,Levobunolol,category,,MMS
XM0YH4,Metipranolol,category,,MMS
XM4PY4,Phospholine,category,,MMS
XM4605,Physostigmine,category,,MMS
XM6Q18,Stoxil,category,,MMS
XM5RC2,Tetrahydrozoline,category,,MMS
XM31C8,Visine,category,,MMS
XM9X81,Acetazolamide,category,,MMS
XM4LU1,Dichlorphenamide,category,,MMS
XM4DH5,Ethoxzolamide,category,,MMS
XM8P33,Methazolamide,category,,MMS
XM3ZJ4,Pemirolast,category,,MMS
XM2JR8,Picloxydine,category,,MMS
XM6JB1,Fluostigmine,category,,MMS
XM3BT0,Dorzolamide,category,,MMS
XM9GB8,Brinzolamide,category,,MMS
XM5130,Latanoprost,category,,MMS
XM5ZG4,Unoprostone,category,,MMS
XM6E95,Bimatoprost,category,,MMS
XM9BS0,Travoprost,category,,MMS
XM3UC8,Tafluprost,category,,MMS
XM6PD6,Dapiprazole,category,,MMS
XM8469,Netarsudil,category,,MMS
XM0GK6,Pegaptanib,category,,MMS
XM95Y7,Ranibizumab,category,,MMS
XM42E0,Iodoheparinate,category,,MMS
XM67C4,Lifitegrast,category,,MMS
XM57P1,Cenegermin,category,,MMS
XM2RM5,Ocriplasmin,category,,MMS
XM3PF8,Anecortave,category,,MMS
XM7CE4,Guaiazulen,category,,MMS
XM0ST2,Olopatadine,category,,MMS
XM49V8,Azidamfenicol,category,,MMS
XM3G39,Sulfadicramide,category,,MMS
XM13T1,Sulfafenazol,category,,MMS
XM0C71,Fomivirsen,category,,MMS
XM1A96,Besifloxacin,category,,MMS
XM9KL6,Loteprednol,category,,MMS
XM6GF5,Formocortal,category,,MMS
XM9166,Pranoprofen,category,,MMS
XM4GZ0,Nepafenac,category,,MMS
XM0QS2,Bromfenac,category,,MMS
XM32J7,Levocabastine,category,,MMS
XM9L65,Lodoxamide,category,,MMS
XM1CM1,Emedastine,category,,MMS
XM4JE3,Alcaftadine,category,,MMS
XM3XE4,Apraclonidine,category,,MMS
XM2Y24,Verteporfin,category,,MMS
XM3YZ7,Dentifrice,category,,MMS
XM7K59,Olaflur,category,,MMS
XM8K50,Acrinol,category,,MMS
XM5PD0,Acrisorcin,category,,MMS
XM2ET5,Alclometasone,category,,MMS
XM7TF6,Allethrin,category,,MMS
XM7Y78,Gramicidin,category,,MMS
XM5UQ0,Halcinolone,category,,MMS
XM9Q64,Halethazole,category,,MMS
XM0C80,Haloprogin,category,,MMS
XM3KW0,Halquinols,category,,MMS
XM8UW4,Hedaquinium,category,,MMS
XM95K6,Hexachlorophene,category,,MMS
XM6RK6,Aminoacridine,category,,MMS
XM7RK5,Hexamidine,category,,MMS
XM19W1,Hydrargaphen,category,,MMS
XM02H1,Hypochlorite,category,,MMS
XM3PT9,Ichthammol,category,,MMS
XM6BF8,Isoconazole,category,,MMS
XM3U48,Laurolinium,category,,MMS
XM8C45,Lidex,category,,MMS
XM7CM3,Locorten,category,,MMS
XM5MZ8,Mafenide,category,,MMS
XM6L15,Medrysone,category,,MMS
XM35K3,Merbromin,category,,MMS
XM1B13,Mercurochrome,category,,MMS
XM8GN4,"Anti-infective bismuth,local",category,,MMS
XM9613,Merthiolate,category,,MMS
XM2JH4,Mesulfen,category,,MMS
XM2M00,Metactesylacetate,category,,MMS
XM7C91,Methylrosaniline,category,,MMS
XM0ZY9,Micatin,category,,MMS
XM9A06,Monistat,category,,MMS
XM23B6,Mupirocin,category,,MMS
XM14D6,Myralact,category,,MMS
XM1HX1,Naftifine,category,,MMS
XM2BK7,Natamycin,category,,MMS
XM44R8,Argyrol,category,,MMS
XM71W2,Nitrofurazone,category,,MMS
XM4T72,Nitromersol,category,,MMS
XM2HP9,Nitrozone,category,,MMS
XM1102,Noxytiolin,category,,MMS
XM63S9,Oxiconazole,category,,MMS
XM8610,Oxychlorosene,category,,MMS
XM7VP9,Asiaticoside,category,,MMS
XM7N08,Oxylone,category,,MMS
XM70C4,Phenoctide,category,,MMS
XM6L76,Phenol,category,,MMS
XM4H85,Phenothrin,category,,MMS
XM9D74,Phenoxyethanol,category,,MMS
XM3DV8,Piketoprofen,category,,MMS
XM0J95,Polynoxylin,category,,MMS
XM2G74,Polyoxymethyleneurea,category,,MMS
XM6YA5,Proflavine,category,,MMS
XM35Q1,Propamidine,category,,MMS
XM4TA7,Propiolactone,category,,MMS
XM8BE0,Pyrogallol,category,,MMS
XM4PL5,Bacimycin,category,,MMS
XM1VV3,Sporostacin,category,,MMS
XM2237,Sulbentine,category,,MMS
XM2CH0,Sulfacetamide,category,,MMS
XM06Y3,Sulfiram,category,,MMS
XM9ST9,Synalar,category,,MMS
XM33Y9,Terconazole,category,,MMS
XM9ZY9,Thimerosal,category,,MMS
XM7W47,Thymol,category,,MMS
XM3C36,Ticlatone,category,,MMS
XM9HG1,Tioconazole,category,,MMS
XM9SF6,Tolciclate,category,,MMS
XM23C3,Tolnaftate,category,,MMS
XM6848,Triacetin,category,,MMS
XM74T6,Triclocarban,category,,MMS
XM5WW5,Triclosan,category,,MMS
XM93J3,Tridesilon,category,,MMS
XM5GQ1,Undecoylium,category,,MMS
XM2VU7,Valisone,category,,MMS
XM71H0,Cloponone,category,,MMS
XM0BF3,Acriflavine,category,,MMS
XM1KZ4,Nifuraldezone,category,,MMS
XM5U34,Eosin,category,,MMS
XM24W5,Propanol,category,,MMS
XM5DR7,Isopropanol,category,,MMS
XM2ZR2,Benisone,category,,MMS
XM2Q40,Pecilocin,category,,MMS
XM6UW2,Pyrrolnitrin,category,,MMS
XM8S89,Polihexanide,category,,MMS
XM0SV3,Policresulen,category,,MMS
XM80T0,Biphenylol,category,,MMS
XM53J8,Decamethoxine,category,,MMS
XM2UH3,Euflavine,category,,MMS
XM7022,Nadifloxacin,category,,MMS
XM6AC5,Chlormidazole,category,,MMS
XM2NB3,Sulconazole,category,,MMS
XM8B91,Bifonazole,category,,MMS
XM4J78,Fenticonazole,category,,MMS
XM0072,Omoconazole,category,,MMS
XM9U15,Sertaconazole,category,,MMS
XM49Z6,Flutrimazole,category,,MMS
XM5XM5,Eberconazole,category,,MMS
XM6H72,Luliconazole,category,,MMS
XM7CT0,Bromochlorosalicylanilide,category,,MMS
XM89W5,Tribromometacresol,category,,MMS
XM8JJ2,2-(4-chlorphenoxy)-ethanol,category,,MMS
XM6474,Amorolfine,category,,MMS
XM2L70,Butenafine,category,,MMS
XM3PR6,Tavaborole,category,,MMS
XM20T9,Efinaconazole,category,,MMS
XM0CH6,Imiquimod,category,,MMS
XM8BH0,Inosine,category,,MMS
XM4BA3,Docosanol,category,,MMS
XM2CA6,Sinecatechins,category,,MMS
XM4796,Benzododecinium,category,,MMS
XM0P54,Bendazac,category,,MMS
XM3J77,Bioallethrin,category,,MMS
XM73B3,Decamethrin,category,,MMS
XM4KG9,Dibutylsuccinate,category,,MMS
XM84S5,Dibutylphthalate,category,,MMS
XM1BB3,Dimethylcarbate,category,,MMS
XM74X3,Dimethylphthalate,category,,MMS
XM2Y03,Etohexadiol,category,,MMS
XM8XZ0,Felbinac,category,,MMS
XM6XJ9,Oxyquinoline,category,,MMS
XM9R96,Quassia,category,,MMS
XM0GR6,Tyrothricin,category,,MMS
XM0FD5,Fidaxomicin,category,,MMS
XM1071,Nifuroxazide,category,,MMS
XM5BH0,Nifurzide,category,,MMS
XM7MF9,Balsalazide,category,,MMS
XM84D8,Bromosalicylchloranitide,category,,MMS
XM0YT9,Buclosamide,category,,MMS
XM7VA5,Calomel,category,,MMS
XM2AV1,Candicidin,category,,MMS
XM6C04,Carfusin,category,,MMS
XM5ZY9,Ceepryn,category,,MMS
XM62D0,Cetrimide,category,,MMS
XM7CX5,Chamomile,category,,MMS
XM7DZ3,Chlorhexidine,category,,MMS
XM2ZT2,Chlorhydroxyquinolin,category,,MMS
XM8FE7,Chlorocresol,category,,MMS
XM3XC5,Chloroxylenol,category,,MMS
XM2CN0,Chlorquinol,category,,MMS
XM6MJ1,Clobetasone,category,,MMS
XM2WP5,Clodantoin,category,,MMS
XM8TG2,Clofenotane,category,,MMS
XM8W85,Clotrimazole,category,,MMS
XM6BT6,Cloxiquine,category,,MMS
XM3726,Crotamiton,category,,MMS
XM6LZ1,Desonide,category,,MMS
XM0PQ7,Dettol,category,,MMS
XM0UE0,Dibrompropamidine,category,,MMS
XM06U7,Dicophane,category,,MMS
XM2355,Diethyltoluamide,category,,MMS
XM4A13,Dimazole,category,,MMS
XM42D3,Dixanthogen,category,,MMS
XM3JL3,Dodicin,category,,MMS
XM5XH3,Econazole,category,,MMS
XM5QE6,Ethacridine,category,,MMS
XM91H3,Eurax,category,,MMS
XM2258,Exalamide,category,,MMS
XM9K22,Fenticlor,category,,MMS
XM2E99,Fluocinonide,category,,MMS
XM67C1,Flurobate,category,,MMS
XM5JA4,Gamma-benzene hexachloride (medicinal),category,,MMS
XM4KJ0,Antiperspirant,category,,MMS
XM20Y8,Hamamelis,category,,MMS
XM1DT0,Iproheptine,category,,MMS
XM9RY1,Lowila,category,,MMS
XM1AY0,Septisol,category,,MMS
XM3DK8,Sulfatostearate,category,,MMS
XM9R98,Benoquin,category,,MMS
XM4597,Cantharides,category,,MMS
XM6GG8,Chloresium,category,,MMS
XM1KB4,Elase,category,,MMS
XM5VL6,Gelfilm,category,,MMS
XM1FF8,Heet,category,,MMS
XM54L7,Nonoxinol,category,,MMS
XM2TV0,Octoxinol-9,category,,MMS
XM8865,Podophyllotoxin,category,,MMS
XM0VK2,Santyl,category,,MMS
XM8EC8,Spermicide,category,,MMS
XM0M02,Becaplermin,category,,MMS
XM14C4,Capsaicin,category,,MMS
XM5DL8,Zucapsaicin,category,,MMS
XM7ZQ6,Organo-heparinoid,category,,MMS
XM3711,Tacalcitol,category,,MMS
XM6BQ3,Tazarotene,category,,MMS
XM3GL1,Dextranomer,category,,MMS
XM7618,Crilanomer,category,,MMS
XM1JG0,Enoxolone,category,,MMS
XM0W31,Trolamine,category,,MMS
XM5DF2,Pimecrolimus,category,,MMS
XM1015,Dupilumab,category,,MMS
XM1A95,Brimonidine,category,,MMS
XM2TT0,Calcipotriol,category,,MMS
XM0RJ6,Mequinol,category,,MMS
XM87L7,Diosmectite,category,,MMS
XM0XA0,Ceratonia,category,,MMS
XM3AJ8,Crospovidone,category,,MMS
XM86M9,Racecadotril,category,,MMS
XM7CJ4,Ambazone,category,,MMS
XM9SX0,Amylmetacresol,category,,MMS
XM59F4,Biclotymol,category,,MMS
XM6270,Corbadrine,category,,MMS
XM4UQ0,Levonordefrin,category,,MMS
XM0G17,Ritiometan,category,,MMS
XM3RP3,Myristyl-benzalkonium,category,,MMS
XM3NR8,Octenidine,category,,MMS
XM5HX7,Podophyllin,category,,MMS
XM35S7,Amcinonide,category,,MMS
XM4FN3,Clobetasol,category,,MMS
XM5PM3,Desoximetasone,category,,MMS
XM8V58,Diflorasone,category,,MMS
XM4XD6,Diflucortolone,category,,MMS
XM84F4,Fludroxycortide,category,,MMS
XM6LQ2,Flumethasone,category,,MMS
XM7MM0,Fluorometholone,category,,MMS
XM52K8,Fluprednidene,category,,MMS
XM5086,Flurandrenolide,category,,MMS
XM0ZX1,Halcinonide,category,,MMS
XM8TL4,Halometasone,category,,MMS
XM0ME0,Prednicarbate,category,,MMS
XM55S3,Flumetasone,category,,MMS
XM41T8,Fluperolone,category,,MMS
XM5ZS6,Buteprate,category,,MMS
XM64R0,Ulobetasol,category,,MMS
XM6DT9,Difluprednate,category,,MMS
XM1068,Fluclorolone,category,,MMS
XM5PA8,Ufenamate,category,,MMS
XM3VA9,Chlorphenesin,category,,MMS
XM2NU3,Idrocilamide,category,,MMS
XM10R5,Adapalene,category,,MMS
XM6KD7,Motretinide,category,,MMS
XM01G3,Silver,category,,MMS
XM5LS4,Acrylamide,category,,MMS
XM1SE1,Agrochemical,category,,MMS
XM10X3,Fertilizer,category,,MMS
XM0AR7,Guano,category,,MMS
XM7D46,Pesticide,category,,MMS
XM6PM8,Dibromochloropropane,category,,MMS
XM61U9,Dichloropropene,category,,MMS
XM83G4,Fungicide,category,,MMS
XM0MT5,Auramine,category,,MMS
XM44B4,Benzimidazole,category,,MMS
XM9F10,Carbendazim,category,,MMS
XM2WG5,Benomyl,category,,MMS
XM0ZM1,Fuberidazole,category,,MMS
XM7E92,Thiophanate-methyl,category,,MMS
XM9051,Blasticidin-s,category,,MMS
XM3F05,Captafol,category,,MMS
XM9BL0,Captan,category,,MMS
XM75T2,Chlorothalonil,category,,MMS
XM21E5,Cycloheximide,category,,MMS
XM8E94,Dichlone,category,,MMS
XM3365,Difenoconazole,category,,MMS
XM5KQ8,Dithiocarbamate,category,,MMS
XM3TR4,Edifenphos,category,,MMS
XM04K8,Folpet,category,,MMS
XM4AW6,Hexachlorobenzene,category,,MMS
XM3JA8,Zineb,category,,MMS
XM0P16,Octylisothiazolinone,category,,MMS
XM6J29,Herbicide,category,,MMS
XM2RT5,Bromoxynil,category,,MMS
XM3KU8,Dalapon,category,,MMS
XM3MM5,Dicamba,category,,MMS
XM5DH1,Dichlobenil,category,,MMS
XM23C2,Dinoseb,category,,MMS
XM62Q7,Dinoterb,category,,MMS
XM1M07,Diquat,category,,MMS
XM5TV1,Diuron,category,,MMS
XM6KX6,Endothall,category,,MMS
XM50V7,Glyphosate,category,,MMS
XM88B4,MCPA,category,,MMS
XM6T93,MCPA-thioethyl,category,,MMS
XM0CJ6,Mecoprop,category,,MMS
XM0QY2,Mecoprop-p,category,,MMS
XM0TQ1,Monuron,category,,MMS
XM4SL8,Paraquat,category,,MMS
XM8J05,Propachlor,category,,MMS
XM66Q3,Propanil,category,,MMS
XM48M2,Simazine,category,,MMS
XM7ML8,Triazole,category,,MMS
XM3K66,Insecticide,category,,MMS
XM0HS9,Aldicarb,category,,MMS
XM0ZT6,Butocarboxim,category,,MMS
XM4DS5,Butoxycarboxim,category,,MMS
XM9G20,Carbaryl,category,,MMS
XM1KX0,Naphthol,category,,MMS
XM7A68,Carbofuran,category,,MMS
XM8FU1,Ethiofencarb,category,,MMS
XM9HR4,Furathiocarb,category,,MMS
XM9Y05,Methiocarb,category,,MMS
XM2CU6,Methomyl,category,,MMS
XM0DL6,Oxamyl,category,,MMS
XM79F9,Propoxur,category,,MMS
XM3358,Thiofanox,category,,MMS
XM7LT1,Cryolite,category,,MMS
XM12C2,DEET,category,,MMS
XM4NG6,Diflubenzuron,category,,MMS
XM5S01,Naphthalene,category,,MMS
XM5Y08,Aldrin,category,,MMS
XM12L2,Chlordane,category,,MMS
XM7JD5,Chlorobenzilate,category,,MMS
XM9EL1,DDT,category,,MMS
XM3XK2,Paradichlorobenzene,category,,MMS
XM2CK5,Dicofol,category,,MMS
XM5U23,Dieldrin,category,,MMS
XM5C19,Endosulfan,category,,MMS
XM6ZU9,Endrin,category,,MMS
XM2JS5,Heptachlor,category,,MMS
XM5642,Isobenzan,category,,MMS
XM4H89,Kelevan,category,,MMS
XM16G7,Lindane,category,,MMS
XM5NU4,Mirex,category,,MMS
XM32P2,Pentachlorophenol,category,,MMS
XM4FV5,Strobane,category,,MMS
XM91D0,Toxaphene,category,,MMS
XM7RX0,Azinphos-ethyl,category,,MMS
XM7H46,Azinphos-methyl,category,,MMS
XM2JZ1,Cadusafos,category,,MMS
XM8AZ4,Carbophenothion,category,,MMS
XM3DK0,Chlorethoxyfos,category,,MMS
XM20D7,Chlorfenvinphos,category,,MMS
XM4RG9,Chlormephos,category,,MMS
XM3QX6,Chlorpyrifos,category,,MMS
XM5566,Chlorthion,category,,MMS
XM2MP2,Chlorthiophos,category,,MMS
XM8WL8,Coumaphos,category,,MMS
XM6L87,Demephion,category,,MMS
XM4WK8,Demephion-O,category,,MMS
XM8KA9,Demephion-s,category,,MMS
XM5F29,Demeton,category,,MMS
XM4724,Demeton-O,category,,MMS
XM8LS8,Demeton-O-methyl,category,,MMS
XM6UD3,Demeton-s,category,,MMS
XM8ZM3,Demeton-s-methyl,category,,MMS
XM6AY4,Diazinon,category,,MMS
XM26D3,Dicapthon,category,,MMS
XM03V8,Dichlorvos,category,,MMS
XM5UL4,Dicrotophos,category,,MMS
XM5Q52,Dimefox,category,,MMS
XM58G9,Dimethoate,category,,MMS
XM56E1,Dimetilan,category,,MMS
XM3494,Dioxathion,category,,MMS
XM9SP5,Disulfoton,category,,MMS
XM5BC5,EPN,category,,MMS
XM7X81,Ethion,category,,MMS
XM9F71,Ethoprophos,category,,MMS
XM7818,Famphur,category,,MMS
XM7SU5,Fenthion,category,,MMS
XM7TZ6,Heptenophos,category,,MMS
XM5JS5,Isoxathion,category,,MMS
XM6A89,Leptophos,category,,MMS
XM5406,Mecarbam,category,,MMS
XM9R34,Mephosfolan,category,,MMS
XM56W1,Methamidophos,category,,MMS
XM83J2,Methidathion,category,,MMS
XM8ZT2,Mevinphos,category,,MMS
XM4197,Mipafox,category,,MMS
XM27J3,Monocrotophos,category,,MMS
XM0US9,Naled,category,,MMS
XM2D86,Omethoate,category,,MMS
XM48D2,Oxydemeton-methyl,category,,MMS
XM7LW0,Paraoxon,category,,MMS
XM14N6,Parathion,category,,MMS
XM1YY0,Parathion-methyl,category,,MMS
XM20V2,Phorate,category,,MMS
XM2324,Phosfolan,category,,MMS
XM3QY4,Phosphamidon,category,,MMS
XM6YG2,Propetamphos,category,,MMS
XM7GK7,Prothoate,category,,MMS
XM7UW2,Quinalphos,category,,MMS
XM0TB4,Schradan,category,,MMS
XM1E56,Sulfotep,category,,MMS
XM7LH6,Tebupirimfos,category,,MMS
XM6P90,TEPP,category,,MMS
XM2QB5,Terbufos,category,,MMS
XM72Q5,Thiometon,category,,MMS
XM4T49,Thionazin,category,,MMS
XM2AH6,Triazophos,category,,MMS
XM13H5,Trichloronate,category,,MMS
XM9FN4,Vamidothion,category,,MMS
XM79U4,Bifenthrin,category,,MMS
XM7YT2,Cyfluthrin,category,,MMS
XM8HR7,Cyhalothrin,category,,MMS
XM1MQ5,Cypermethrin,category,,MMS
XM3Y88,Cyphenothrin,category,,MMS
XM3BQ7,Deltamethrin,category,,MMS
XM76R8,Esfenvalerate,category,,MMS
XM1Z58,Fenpropathrin,category,,MMS
XM9JZ0,Fenvalerate,category,,MMS
XM6H26,Flucythrinate,category,,MMS
XM7461,Permethrin,category,,MMS
XM4AC0,Prallethrin,category,,MMS
XM5QE0,Tefluthrin,category,,MMS
XM1MW0,Tetramethrin,category,,MMS
XM2H33,Tralomethrin,category,,MMS
XM1S21,Rotenone,category,,MMS
XM95F1,Metaldehyde,category,,MMS
XM2KK3,Rodenticide,category,,MMS
XM7138,Brodifacoum,category,,MMS
XM7RU0,Bromadiolone,category,,MMS
XM3QV7,Bromethalin,category,,MMS
XM1GN8,Chloralose,category,,MMS
XM1FD8,Chlorophacinone,category,,MMS
XM0DK0,Coumatetralyl,category,,MMS
XM3KE1,Crimidine,category,,MMS
XM9VL9,Difenacoum,category,,MMS
XM6DL4,Difethialone,category,,MMS
XM4J38,Diphacinone,category,,MMS
XM7HA0,Flocoumafen,category,,MMS
XM7P90,Fluoroacetamide,category,,MMS
XM2WD6,Norbormide,category,,MMS
XM4116,Pindone,category,,MMS
XM8QH8,Pyriminil,category,,MMS
XM6BS1,Tetradifon,category,,MMS
XM6U34,Alcohol,category,,MMS
XM3XS0,Cyclohexanol,category,,MMS
XM8ZW3,ethanol,category,,MMS
XM5M32,Trimethylcarbinol,category,,MMS
XM6C11,Hexahydrocresol,category,,MMS
XM7KD9,Methanol,category,,MMS
XM4S45,Geraniol,category,,MMS
XM7UN9,Hydroxycitronellal,category,,MMS
XM6F50,Cyanotoxin,category,,MMS
XM38M2,Microcystin,category,,MMS
XM7FH1,Tetrodotoxin,category,,MMS
XM4HP5,Acrolein,category,,MMS
XM3GN3,Aziridine,category,,MMS
XM9WX0,Benzidine,category,,MMS
XM5JW8,Orthotolidine,category,,MMS
XM4TP4,Ammonia,category,,MMS
XM8F93,Triethanolamine,category,,MMS
XM8LE5,Hydrazine,category,,MMS
XM3FK8,aminophenol,category,,MMS
XM7645,Nitrophenol,category,,MMS
XM3HX8,Cyanide,category,,MMS
XM23N0,Acrylonitrile,category,,MMS
XM1ZE4,Cyanogen,category,,MMS
XM0YF6,Isocyanate,category,,MMS
XM4VA2,Dichloroformoxine,category,,MMS
XM5NJ3,Cordite,category,,MMS
XM4PQ8,Nitrocellulose,category,,MMS
XM9YX2,Dynamite,category,,MMS
XM7GP0,Nitronaphthalene,category,,MMS
XM8SN2,Fiberglass,category,,MMS
XM0GT6,Chlorine,category,,MMS
XM8Z33,Diazomethane,category,,MMS
XM70H1,Diborane,category,,MMS
XM1947,Ethylene,category,,MMS
XM5EU1,Ferrovanadium,category,,MMS
XM9SB2,Fluorine,category,,MMS
XM0TV9,Formaldehyde,category,,MMS
XM0JJ6,Helium,category,,MMS
XM3FZ1,Acetylene,category,,MMS
XM76Q9,Propane,category,,MMS
XM4653,Butane,category,,MMS
XM56Q2,Methane,category,,MMS
XM8ZY7,Hydrogen,category,,MMS
XM9FN5,Bromobenzylcyanide,category,,MMS
XM2N89,Chloroacetone,category,,MMS
XM7J14,Chloroacetophenone,category,,MMS
XM54H2,Ozone,category,,MMS
XM91W5,Phosgene,category,,MMS
XM1663,Polytetrafluoroethylene,category,,MMS
XM8242,Propylene,category,,MMS
XM77V1,Chlorex,category,,MMS
XM0WL1,Chloroaniline,category,,MMS
XM6LC4,Chlorobenzene,category,,MMS
XM0KE3,Chlorobromomethane,category,,MMS
XM6QB9,Chlorodinitrobenzene,category,,MMS
XM8D04,Chlorodiphenyl,category,,MMS
XM6YR0,Chloroethylene,category,,MMS
XM2HX1,Chlorofluorocarbons,category,,MMS
XM9813,Freon,category,,MMS
XM3QE2,Dichlorodifluoromethane,category,,MMS
XM7FF5,Trichlorofluoromethane,category,,MMS
XM8G05,Chloronitrobenzene,category,,MMS
XM84K8,Chlorophenol,category,,MMS
XM3U53,Chloropicrin,category,,MMS
XM9GK3,Dibromoethane,category,,MMS
XM55X0,Dichlorobenzene,category,,MMS
XM1AF0,Dichloroethane,category,,MMS
XM8G49,Dichloroethylene,category,,MMS
XM73T7,Dichloromethane,category,,MMS
XM9Y80,Dioxin,category,,MMS
XM8PE4,Hexachlorocyclohexane,category,,MMS
XM0MD1,Methoxychlor,category,,MMS
XM42E8,Orthodichlorobenzene,category,,MMS
XM5JU8,Pentachloroethane,category,,MMS
XM4D89,Tetrachloroethane,category,,MMS
XM3DA8,Tetrachloroethylene,category,,MMS
XM9R55,Trichloroethane,category,,MMS
XM3NB3,Trichloroethylene,category,,MMS
XM58Q9,Trichloropropane,category,,MMS
XM2KQ2,Arsenic,category,,MMS
XM00Z1,Arsine,category,,MMS
XM0DR1,Cacodyl,category,,MMS
XM1BL4,Chlorovinyldichloroarsine,category,,MMS
XM9YA9,Diphenylchlorarsine,category,,MMS
XM32L9,Realgar,category,,MMS
XM53B3,Asbestos,category,,MMS
XM2BF4,Boron,category,,MMS
XM4QG2,Chloramine,category,,MMS
XM5JW5,Decaborane,category,,MMS
XM3FY4,Manganese,category,,MMS
XM1FQ3,Permanganate,category,,MMS
XM2AZ6,Phosphorus,category,,MMS
XM3G46,Phosphine,category,,MMS
XM3M65,Erionite,category,,MMS
XM5HW4,Antimony,category,,MMS
XM4QG7,Beryllium,category,,MMS
XM4DZ8,Brass,category,,MMS
XM0V73,Cadmium,category,,MMS
XM9YJ8,Chromium,category,,MMS
XM1NV2,Cobalt,category,,MMS
XM5KH2,Copper,category,,MMS
XM98Z3,Oxine-Copper,category,,MMS
XM30V1,Verdigris,category,,MMS
XM0ZH6,Lead,category,,MMS
XM4AM4,Lithium,category,,MMS
XM1FG4,Mercury,category,,MMS
XM4E11,Nickel,category,,MMS
XM5F09,Nickelocene,category,,MMS
XM0XQ4,Tellurium,category,,MMS
XM63C5,Thallium,category,,MMS
XM1NS5,Tin,category,,MMS
XM7B62,Titanium,category,,MMS
XM89Q2,Titanocene,category,,MMS
XM0907,Vanadium,category,,MMS
XM7UJ7,Amalgam,category,,MMS
XM1UC6,Osmium,category,,MMS
XM5490,Mycotoxin,category,,MMS
XM7U84,Aflatoxin,category,,MMS
XM0232,Citreoviridin,category,,MMS
XM4UE5,Citrinin,category,,MMS
XM9C09,Fumonisin,category,,MMS
XM9GV7,Moniliformin,category,,MMS
XM6X33,Trichothecenes,category,,MMS
XM4E53,Zearalenone,category,,MMS
XM9F85,3-Nitropropionic acid,category,,MMS
XM5WG7,Ochratoxin,category,,MMS
XM9C47,Patulin,category,,MMS
XM28H1,Penitrem,category,,MMS
XM77Q2,Satratoxin,category,,MMS
XM6VH6,Sterigmatocystin,category,,MMS
XM6PE4,Naphthylamine,category,,MMS
XM50A4,Acetal,category,,MMS
XM4LM8,Acetaldehyde,category,,MMS
XM6XW9,Acetonitrile,category,,MMS
XM0QY7,benzene,category,,MMS
XM4214,Butyltoluene,category,,MMS
XM01R0,Hexylresorcinol,category,,MMS
XM50B6,Hydroquinone,category,,MMS
XM00E9,Toluene,category,,MMS
XM0D44,Xylene,category,,MMS
XM3TU9,Benzene聽vapor,category,,MMS
XM9UH2,Diphenylmethane,category,,MMS
XM76E2,Aniline,category,,MMS
XM3R71,Anisidine,category,,MMS
XM1UP9,Azobenzene,category,,MMS
XM1ZR2,Dinitro-ortho-cresol,category,,MMS
XM76A0,Dichlorobenzidine,category,,MMS
XM11G0,Dinitrobenzene,category,,MMS
XM95M5,Dinitrocyclohexylphenol,category,,MMS
XM73Y7,Dinitrophenol,category,,MMS
XM2732,Diphenylamine,category,,MMS
XM0179,Nitroaniline,category,,MMS
XM2W93,Nitrobenzene,category,,MMS
XM6GM2,Nitrobiphenyl,category,,MMS
XM1MY0,Nitrosodimethylamine,category,,MMS
XM6EB1,Nitrotoluene,category,,MMS
XM1E24,Phenylenediamine,category,,MMS
XM0AK0,p-Phenylenediamine,category,,MMS
XM9BN0,Phenylhydrazine,category,,MMS
XM9ZV3,Tetryl,category,,MMS
XM1X35,TNT,category,,MMS
XM67F1,Toluylenediamine,category,,MMS
XM4B36,Trinitrobenzol,category,,MMS
XM5V50,Styrene,category,,MMS
XM4DT3,Decahydronaphthalene,category,,MMS
XM38Z7,Dichlorhydrin,category,,MMS
XM7MB5,Dimethylformamide,category,,MMS
XM2XU7,Dioxane,category,,MMS
XM1LN6,Dipentene,category,,MMS
XM5L21,Epichlorhydrin,category,,MMS
XM5YV7,Phenylglycidylether,category,,MMS
XM7QX9,Furfural,category,,MMS
XM4QR6,Hexahydrobenzene,category,,MMS
XM2D79,Isophorone,category,,MMS
XM4XC6,Isophoronediisocyanate,category,,MMS
XM58V1,Isophoronediamine,category,,MMS
XM9UX0,Ketones,category,,MMS
XM7U59,Acetone,category,,MMS
XM0AM0,Acetophenone,category,,MMS
XM1L02,Cyclohexanone,category,,MMS
XM7KB7,Hexanone,category,,MMS
XM5E65,Hydroxymethylpentanone,category,,MMS
XM5LH2,N-Hexane and methyl N-butyl ketone solvent,category,,MMS
XM4GN3,Benzoquinone,category,,MMS
XM5CA9,Nitropropane,category,,MMS
XM0TB3,Petroleum,category,,MMS
XM8WE9,Gasoline,category,,MMS
XM52C5,Gasohol,category,,MMS
XM16M2,Pitch,category,,MMS
XM7WM1,Anthracene,category,,MMS
XM2Q78,kerosene,category,,MMS
XM4C94,tar,category,,MMS
XM2NF0,Pyridine,category,,MMS
XM5XP8,Tetrahydrofuran,category,,MMS
XM2GY2,Tetralin,category,,MMS
